product_id,product_name,product_description,category_id,category_name
119,HP Pavillon,"Product number
6WC31UA
Product name
HP Pavilion Gaming - 15-dk0056wm
Microprocessor
Intel® Core™ i5-9300H (2.4 GHz base frequency, up to 4.1 GHz with Intel® Turbo Boost Technology, 8 MB L3 cache, 4 cores)
Chipset
Intel® HM370
Memory, standard
8 GB DDR4-2666 SDRAM (1 x 8 GB)
Video graphics
Intel® UHD Graphics 630
Integrated
Hard drive
256 GB PCIe® NVMe™ M.2 SSD
Optical drive
Optical drive not included
Display
15.6"" diagonal FHD IPS anti-glare micro-edge WLED-backlit, 250 nits, 45% NTSC (1920 x 1080)
Wireless connectivity
Realtek 802.11b/g/n/a/ac (2x2) and Bluetooth® 4.2 combo
Network interface
Integrated 10/100/1000 GbE LAN
Expansion slots
1 multi-format SD media card reader
External ports
1 USB 3.1 Gen 2 Type-C™ (10 Gb/s signaling rate, Power Delivery 3.0, DisplayPort™ 1.4, HP Sleep and Charge); 1 USB 3.1 Gen 1 Type-A (HP Sleep and Charge); 2 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 HDMI; 1 AC smart pin; 1 RJ-45; 1 headphone/microphone combo
Minimum dimensions (W x D x H)
36 x 25.6 x 2.34 cm
Weight
Starting at 2.25 kg
Power supply type
150 W Smart AC power adapter
Battery type
3-cell, 52.5 Wh Li-ion
Webcam
HP Wide Vision 720p HD camera with integrated dual array digital microphone
Audio features
Audio by B&O; Dual speakers; HP Audio Boost",8,Computers
120,MSI GL63 8RD,"GL63 8RD
CPU	Up to 8th Gen. Intel® Core™ i7 Processor
OS	Windows 10 Home
DISPLAY	15.6"" FHD (1920x1080), Wide-View
15.6"" FHD (1920x1080), IPS-Level
CHIPSET	Intel® HM370
GRAPHICS	GeForce® GTX 1050 Ti with 4GB GDDR5
MEMORY	DDR4-2400
DDR4-2666, 2 Slots, Max 32GB,
STORAGE CAPABILITY	1x M.2 SSD Combo slot (NVMe PCIe Gen3 / SATA)
1x M.2 SSD Combo (NVMe PCIe Gen3 / SATA ) SSD 1x 2.5"" SATA HDD HDD
WEBCAM	HD type (30fps@720p)
KEYBOARD	Backlight Keyboard (Single-Color, Red)
COMMUNICATION	Gb LAN
802.11 ac Wi-Fi + Bluetooth v5
AUDIO JACK	1x Mic-in
1x Headphone-out (SPDIF)
I/O PORTS	1x RJ45
1x SD (XC/HC)
1x (4K @ 30Hz) HDMI
1x Mini-DisplayPort
1x Type-C USB3.1 Gen1
3x Type-A USB3.1 Gen1
BATTERY	41 Whr
AC ADAPTER	150W adapter
DIMENSION (WXDXH)	383 x 260 x 29 mm
WEIGHT (W/ BATTERY)	2.2 kg",8,Computers
121,MSI GF Thin,"MSI GF65 THIN 10SER-458 15.6"" 120Hz Gaming Laptop Intel Core i7-10750H GTX1660Ti 8GB 512GB NVMe SSD Win10
Model #: GF65 THIN 10SDR-458
Graphic Card: NVIDIA GeForce® GTX 1660 Ti
Processor: Intel® Core i7-10750H
Memory: 8GB DDR4 2666MHz
Storage: 512GB NVMe SSD
Battery Life: 51Wh
Weight: 4.1 lbs
120Hz IPS Thin-Bezel Gaming Display
Cooler Boost 5 - Dedicated thermal solutions for both the CPU and GPU with up to 6 heat pipes, work harmoniously by minimizing the heat and maximizing the airflow.
Thin & Light aluminum hair-brushed aesthetics - Metallic top and keyboard cover paired with an unique X-shaped ventilation hidden underneath.
MSI Dragon Center - Software that helps you control and customize your MSI laptop the way you want. Monitor, adjust and optimize easily through one unified system.",8,Computers
122,MSI GF65 Thin 10SDR,"Model: MSI GF65 Thin 10SDR
CPU	Up to 10th Gen. Intel® Core™ i7 Processor
OS	Windows 10 Home
DISPLAY	15.6"" FHD (1920x1080), IPS-Level
15.6"" FHD (1920x1080), 144Hz, IPS-Level
15.6"" FHD (1920x1080), 120Hz, IPS-Level
CHIPSET	Intel® HM470
GRAPHICS	NVIDIA® GeForce® GTX 1660 Ti with 6GB GDDR6
MEMORY	DDR4-2666, 2 Slots, Max 64GB,
STORAGE CAPABILITY	1x M.2 SSD slot (NVMe PCIe Gen3)
1x M.2 SSD Combo slot (NVMe PCIe Gen3 / SATA) SSD
WEBCAM	HD type (30fps@720p)
KEYBOARD	Backlight Keyboard (Single-Color, Red)
COMMUNICATION	Gb LAN
802.11 ax Wi-Fi 6 + Bluetooth v5.1
AUDIO JACK	1x Mic-in/Headphone-out Combo Jack
I/O PORTS	1x RJ45
1x (4K @ 30Hz) HDMI
2x Type-C USB3.2 Gen1
2x Type-A USB3.2 Gen1
BATTERY	51 Whr
AC ADAPTER	180W adapter
DIMENSION (WXDXH)	359 x 254 x 21.7 mm
WEIGHT (W/ BATTERY)	1.86 kg",8,Computers
123,HP OMEN 17,"Product number
1M8G5UA
Product name
OMEN by HP Laptop 17-cb1046nr
Microprocessor
Intel® Core™ i7-10750H (2.6 GHz base frequency, up to 5 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 6 cores)
Chipset
Intel® HM470
Memory, standard
12 GB DDR4-2933 SDRAM (1 x 4 GB, 1 x 8 GB)
Video graphics
Intel® UHD Graphics
Integrated
Hard drive
512 GB PCIe® NVMe™ M.2 SSD
Optical drive
Optical drive not included
Display
17.3"" diagonal, FHD (1920 x 1080), 144 Hz, 7 ms response time, IPS, anti-glare, 300 nits, 100% sRGB
Wireless connectivity
Intel® Wi-Fi 6 AX201 (2x2) and Bluetooth® 5 combo (Supporting Gigabit file transfer speeds)
Network interface
Integrated 10/100/1000 GbE LAN
Expansion slots
1 multi-format SD media card reader
External ports
1 Thunderbolt™ 3 (40Gbps signaling rate) with SuperSpeed USB Type-C® 10Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 Mini DisplayPort™; 1 HDMI 2.0a; 1 RJ-45; 1 AC smart pin; 1 headphone/microphone combo; 1 microphone
Minimum dimensions (W x D x H)
40.5 x 28.5 x 2.99 cm
Weight
Starting at 3.23 kg
Power supply type
230 W Smart AC power adapter
Battery type
4-cell, 70 Wh Li-ion polymer
Battery life mixed usage
Up to 4 hours and 15 minutes
Video Playback Battery life
Up to 3 hours and 45 minutes
Webcam
HP Wide Vision 720p HD camera with integrated dual array digital microphones
Audio features
Audio by Bang & Olufsen; DTS:X® Ultra; OMEN Audio Control Support DTS:X® Ultra; Dual speakers; HP Audio Boost 2.0",8,Computers
124,Toyota Camry 2008,"Camry 2008
Millage :145,500KM (ACTUAL) 

Highlights: Run and Drive 

color: Dark Grey

Vehicle Type: AUTOMOBILE

Engine Type: 2.4L 4

Cylinders: 4

Transmission: AUTOMATIC

Drive: Front-wheel Drive

Fuel: GAS

Keys: YES",218,Cars
125,Mercedes Benz CLA 250 2015,"Mercedes Benz CLA 250 2015

Millage :75,500KM (ACTUAL) 

Highlights: Run and Drive 

Color: White

Vehicle Type: AUTOMOBILE

Engine Type: 2.04L 

Cylinders: 4

Transmission: AUTOMATIC

Drive: Front-wheel Drive

Fuel: GAS

push to start",218,Cars
126,Range rover Velar 2018,"Brand: Rover

Model: Range Rover Velar 2018

color: White

Doors: 5+ Doors

perfect Body condition both inside and outside

Automatic Transmission

SUV with 4 Cylinders

Fuel Type: Gas

Extra : Control, heat, keyless entry, leather seats, Navigation System, Parking sensors, sunroof, power windows, Rear Camera View, Premium Wheels

Technical Features: 4wheel Drive, Anti Shock Brakes/ABS, Cruise Control, Dual Exhaust , Front Airbags , Side Airbags, Power Steering",218,Cars
130,Range rover Velar 2018 Black,"Brand: Rover

Model: Range Rover Velar 2018

color: White

Doors: 5+ Doors

perfect Body condition both inside and outside

Automatic Transmission

SUV with 4 Cylinders

Fuel Type: Gas

Extra : Control, heat, keyless entry, leather seats, Navigation System, Parking sensors, sunroof, power windows, Rear Camera View, Premium Wheels

Technical Features: 4wheel Drive, Anti Shock Brakes/ABS, Cruise Control, Dual Exhaust , Front Airbags , Side Airbags, Power Steering",218,Cars
135,Levres Rose,"Your Natural Solution for pinks.

you get results in 4 days. doest have any side effects 

you simply rub on your lips with your fingers, within the first 4 days , apply up to 8 times in a day. when you start seeing changes you can then reduce the number of daily application to 2 times",53,Health Care
137,Apple Cider Vinegar,"Your natural solution to weight loss.

contact your coach for more details on how to consume, based on your needs",53,Health Care
138,"Philips 65"" Class 4K Ultra HD (2160p) Android Smart LED TV with Google Assistant (65PFL5604/F7)","Display Technology	HDR, LED
Resolution	4K UHD
Manufacturer	Funai Corporation
Model	65PFL5604/F7
Screen Size	65""
Is Smart	Y
Brand	Philips
Assembled Product Weight	40.6 lbs
Format	Flat
Condition	New
Manufacturer Part Number	65PFL5604/F7
Series	5000 Series
Streaming Services	Netflix, Hulu, Amazon Video, Google Play, YouTube, Pandora, HBO Now
Refresh Rate	60 Hz
Features	HDR10
Assembled Product Dimensions (L x W x H)	57.40 x 10.30 x 35.50 Inches",103,Televisions and Videos
139,"Philips 55"" Class 4K Ultra HD (2160P) Android Smart LED TV with Google Assistant","Display Technology	LED
Resolution	4K UHD
Manufacturer	Funai Corporation
Connector Type	HDMI
Model	55PFL5766/F7
Screen Size	55""
Is Smart	Y
Brand	Philips
Assembled Product Weight	23.81 lb
Condition	New
Manufacturer Part Number	55PFL5766/F7
Streaming Services	Netflix; YouTube; Showtime; Starz; Google Play; Sling; Hulu; Disney+; Pandora; Apple TV
Refresh Rate	60 Hz
Assembled Product Dimensions (L x W x H)	49.20 x 8.60 x 30.60 Inches",103,Televisions and Videos
140,iPhone 11 Pro 64GB,"Caméra 12 Mpx , 3 capteurs
Taille d’écran 5.8 pouces
Définition 2436 x 1125 pixels
Processeur A13 Bionic Apple
Mémoire vive 4 Go RAM
Batterie 3046 mAh",7,Mobile Phones
141,HP Laptop,"Brand: HP

core i5/8GB/500GB",8,Computers
143,Kati-Kati,"Cooked by En Marche Restuarant And Lounge; situated at Biyamassi lac
Traditionally made and served Kati-kati. 

we deliver and serve all over yaounde. delivery fee depends on your location",332,African
145,La Commode,Une commode a deux compartiments et tiroir; qui permet de sentre les habits de l'enfant.,167,Apparel & Accessories
146,Bèbè chérie,Bèbè chérie,69, Baby and Toddler Toys
147,Iphone 12 Pro Max,"Brand: Apple Model: Apple iPhone 12 Pro state: Brand New Camera Resolution: 12.0 MP RAM: 6 GB Lock Status: Factory Unlocked Operating System: iOS Network: Unlocked Style: Bar Chipset Model: Apple A14 Bionic SIM Card Slot: Dual SIM (SIM + eSIM) Connectivity: 4G, 5G, Bluetooth Brand: Apple Features: 4K Video Recording, 8K Video Recording, Accelerometer Manufacturer Colour: silver/space grey/pacific blue Mix Processor: Hexa Core Model Number: A2341, A2406, A2407, A2408 Screen Size: 6.1 in",61,Smartphones
148,"Samsung 4K UHD TV, 50″","Step up from Full HD with the clarity of the NU6950. Get 4X the resolution of Full HD, plus non-4K TV content is upscaled to 4K via a powerful UHD Engine™. This TV is a clear upgrade for your content.

6 Séries | NU6950, 50″, 360° Design
PurColor™
Motion Rate 120
HDR
Smart TV
quantité de Samsung 4K UHD TV, 50""",105,Smart Tv
149,Macbook Pro 2019,"Macbook Pro 2019
16 pouce 
Core i9 avec CPU 8 cœurs et GPU 8 cœurs

1TB Go de stockage",154, Laptops
150,MacBook Pro M1 2020,"MacBook Pro M1 2020

core i5 8GB Ram

256GB",154, Laptops
151,iPhone XS Max 64GB,iPhone XS Max 64GB,61,Smartphones
152,Iphone 12 Pro Max 128GB,"Iphone 12 Pro Max

128GB

Available Blue/Silver/Space Grey and Gold
Brand New Sealed",61,Smartphones
153,Hyundai Tucson 2012,"Hyundai Tucson 2012

Full option

Automatic

Petrol

car in perfect working condition",231,SUVs & Crossovers
155,Samsung Galaxy Fold 2,"Samsung Galaxy Fold 2

Brand Samsung
OS Android
Colour Mystic Bronze
Wireless Carrier Unlocked for All Carriers
Form factor Touchscreen Phone
Memory Storage Capacity 256 GB
Other camera features 10MP
Screen Size 7.6 Inches
Device interface - primary Touchscreen
Cellular Technology 5G, 4G",61,Smartphones
173,HUAWEI MEDIAPAD T3,"Huawei MEDIAPAD T3 ANDROID, 10 INCH, 32GB/3GB.(BRAND NEW)",150, Android Tablets
177,HUAWEI MEDIAPAD M5 LITE 10’,"HUAWEI MEDIAPAD M5 LITE 10 ANDROID, 64GB/4GB (FAIRLY USED)",150, Android Tablets
182,Acrylic Pour Painting,Acrylic Pour Painting,17,Home & Office Furniture
183,Ankara queen,Ancara Queen,287,Kitchen & Dining
184,iPhone 12 Pro Max Silver 256GB,"Brand New Sealed

iPhone 12 Pro Max silver 256GB

uSA Model 5G

open for swap deals",61,Smartphones
185,GPS Tracker,"We provide and track the exact current location of your vehicle

be it a truck, car, bike .

you are able to control your vehicle from a distance",222,Car Accessories
186,Travel,"Travel the world with us.

we can look for you schools and get admission in any country.

we assist you in your visa process",349,Other Services
188,Apple Mac mini (2018),"Apple Mac mini ‘’core i5’’ 3.0 (Late 2018/space gray), Ram 8GB DDR4, HD 256GB SSD (Fairly use)",153,Desktops
190,"Apple Mac mini (M1,2020)","Apple Mac mini ‘’8-core CPU, 8-core GPU, 16-core Neural Engine(M1,2020/Silver), Ram 8GB DDR4, HD 512GB SSD (Brand New)",153,Desktops
191,Knotless Braids,"Knotless Braids.

As from 16,400fcfa with extensions.

Takes approximately 6-8 hours to plate",52,Hair care
192,Goddess Knotless Braids,"Goddess Knotless Braids 

As from 18,500Fcfa with Extention 

Takes approximately 6-8hours to plate .",52,Hair care
198,Villa Magnum,"Villa Magnum

Luxurious Appartments with pool section .

Single room Appartments available at 35,000fcfa.

2 Rooms Appartement available at 50,000fcfa.

Each appartement has a bath room .

You have a kitchen section and a dining section",341,Apartments
199,Citroën C5 2010,"Citroën C5 2010

Car in Excellent State, full option 

Available For rentals within yaounde and out of yaounde .

Within yaounde at 70,000fcfa With Driver 

Out of yaounde at 120,000fcfa a day with driver .

Client fuels the car",375,Car Rentals
204,MACBOOK PRO 2015,"MACBOOK PRO 2015, Core i5(Retina 13INCH), 2.7GHz, HD:128GB, RAM:8GB.(Fairly used)",154, Laptops
207,PRO CONTROLLER PS4,PRO CONTROLLER PS4(REVOLUTION UNLIMITED),193,Playstation 4
208,iPhone 12 ( 128 gig ) black,"IPhone 12 … fairly used American version 
Capacity: 128 gig 
Very clean condition with no scratches",61,Smartphones
209,Peanut,"Home Made Peanuts

0.35L at 500fcfa

1L at 1500Fcfa

1.5L at 2000fcfa",126,Flours and Meals
212,ceremonial wear,white trouser and kenklack top,253,Clothing
213,ceremonial wear,white kimono with cotton white gown,253,Clothing
214,party gown,burgundy party gown size 38-44,253,Clothing
215,outing wear,nude outing size 36 -42,89,Women's Fashion
216,outing wear,office and ceremonial wear size 38-44,253,Clothing
223,party wear,sexy yet classy party wear. premium fabric size 38- 44,89,Women's Fashion
225,Bitcoin,"We Buy your Bitcoins 

As from $10

Rates are 560/$

Negotiable depending on the amount",349,Other Services
226,Ethereum,"We Buy your Ethereum

As from $10

Rates are 540/$

Negotiable depending on the amount",349,Other Services
227,ceremonial wear,ceremonial wear size 36-44,253,Clothing
228,Tether ( USDT),"We Buy your Tether(USDT)

As from $10

Rates are 560/$

Negotiable depending on the amount",349,Other Services
231,office wear,office gown size 42- 48,89,Women's Fashion
232,SURFACE PRO 4,"SURFACE PRO 4, Pocesseur: Intel core i 5-6300U ‘2.4 GHz, Ram: 8GB, HDD: 128GB SSD. (Fairly Used)",154, Laptops
237,iPhone X,"iPhone X, ? battery ?  health",45,Camera and Photo
238,IPhone 11 Pro Max ( 64 gig ),"100% American products… open box iPhone 11 Pro Max ( 64 gig ) 
Still in very good conditions",7,Mobile Phones
239,iPhone 11 Pro Max ( 256 gig ),"IPhone 11 Pro Max ( 256 gig ) New condition, space gray , perfect working condition, battery health 100%. 
Model : American",7,Mobile Phones
240,IPhone 11 ( 64 gig ),"All grade A… American iPhone 11 ( 64 gig ) all in perfect condition. 
All colors are available",7,Mobile Phones
241,ceremonial wear,ceremonial wear size 36-40,253,Clothing
242,office and ceremonial wear,size 38-42,253,Clothing
243,office and ceremonial wear,size 38-46,253,Clothing
244,pygamas,size s- xxl,258,Underwear & Sleepwear
245,bikini,size s - xxl,253,Clothing
248,foot wears,grade 1 foot wears,89,Women's Fashion
249,IPhone 6s 32GB,"IPhone 6s 32GB

Fairly Used 

Works perfectly well.

Phone has no accessories",61,Smartphones
250,Apple AirPods,"Apple AirPods 2

Brand New

Excellent sound quality",311, Bluetooth Headsets
251,foot wears,grade 1 foot wears,243,Shoes
252,office wears,size 38-46,253,Clothing
253,Apple Watch Series 5,"Supported Application	GPS
Brand	Apple
Color	Silver Aluminum with White Sport Band/ Black/Pink/
Connectivity Technology	GPS
Operating System	WatchOS
Case Material	Aluminum
GPS	True
Battery Cell Composition	Lithium Ion",319, Smart Watches
254,Mercedes Benz AMG 63s,"Mercedes Benz AMG GLE 63s
Color:	Diamond Black Metallic 799
Upholstery:	Exclusive Nappa Leather Red/Black 554
Mileage:	55 km
Seats:	5
Transmission:	Automatic
Drive:	Petrol
Capacity:	3,982 cm³
Power (kW):	450 kW
Power (PS):	612 PS
Emission Standard:	Euro 6d-TEMP
Fuel Consumption (in town):	15.3 l/100 km*
Fuel Consumption (out of town):	9.3 l/100 km*
Fuel Consumption (comb.):	11.5 l/100 km*
CO₂ Emissions (comb.):	262 g/km*
CO₂ Efficiency Rating:",231,SUVs & Crossovers
255,Toyota Prado,"Toyota Prado 2012

Full Option

Car is given with driver.

Car is available in Douala and can be made available for rentals in any town in Cameroon",375,Car Rentals
256,office and ceremonial wear,size 38-44,253,Clothing
257,Toyota Avensis 2006,"Toyota Avensis ( Tete de cochon ) 2006

Full option

Car is given with driver.",375,Car Rentals
258,Toyota Rav4 2007,"Toyota Rav4 2007

Full option

Car is in excellent state.

Provided with a driver",375,Car Rentals
259,Nissan Juke 2012,"Nissan Juke 2012

Full option

Car provided with a driver",375,Car Rentals
261,Mercedes Benz ML 350 2006,"Mercedes Benz ML 350 2006

Full option

Car provided with driver",375,Car Rentals
264,office wear,size 36-42,253,Clothing
265,Toyota Tacoma 2009,"Toyota Tacoma 2009

Full option

Car is provided with a driver",375,Car Rentals
266,free wear,size s-xxl,253,Clothing
267,see through net sandals,size 38 - 40,254,Shoes
268,louboutin shoes,size 38- 40,254,Shoes
269,Ensemble suit and trouser,size 36 - 46,253,Clothing
270,ceremonial wear,size 36- 50,253,Clothing
271,silk bustier,size s- xxl,258,Underwear & Sleepwear
272,iPhone 11 ( 128 gig ),"IPhone 11 ( 128 gig ) with box & all accessories… 100% American version 
Best quality. Certified from Apple",7,Mobile Phones
273,Lexus RX350 ( 2017 model ),"Occasion SUV… 
2017 Lexus RX 350… 
With all custom documents",231,SUVs & Crossovers
278,Hyundai Sonata ( 2011 model ),"2011 Hyundai Sonata 
4 months old in Cameroon . 
Perfect working condition",229,Sedans & Saloons
279,Toyota blade 2009 model,"Toyota blade … 2009 model 
Automatic transmission… 
Push to start ignition",229,Sedans & Saloons
280,iPhone 8+ ( product red ) 64 gig,"Product red iPhone 8+ 
100% American version & original. 
Fairly used. Grade A condition",61,Smartphones
282,Mercedes Benz mL 4matic 2008 model,"Fairly used in Cameroon 
6 months old … 
Automatic transmission 
Location : Douala Cameroon",231,SUVs & Crossovers
283,iPhone X ( 64 gig ),"All grade A… American products 
100% original, open boxes with all accessories",61,Smartphones
285,LENOVO THINKPAD X1 CARBON,"Lenovo ThinkPad X1 Carbon 2.3GHz core i5-6200U 14INCH ‘’, HD: 180GB SSD, RAM: 8GB (Fairly Used).",154, Laptops
286,African Qu’eens Edition,African acrylic art fusion,18,Table
